Pincode,Area,City,Address,Landmark,Latitude,Longitude,Category,Rating,Name
560037.0,"Hemanth Nagar, Anand Nagar, Aswath Nagar, Marathahalli",Bengaluru,"SRI GURUKRUPA COMPLEX, NO.4 & 7, 1st Floor 1st Main Road,Outer Ring Road, next to Kalamandir, above Aditya Liquor Mart","Hemanth Nagar, Anand Nagar, Aswath Nagar, Marathahalli",12.95967,77.7017517,Clinic,4.1,"AbsoluteFit Gym, CrossFit and Wellness Studio - Marathalli"
560037.0,"Anand Nagar, Aswath Nagar, Marathahalli",Bengaluru,"No. 9 & 10, 4th floor, above Prasiddhi silks, Next to Karnataka Bank, Kalamandir, Outer Ring Rd","Anand Nagar, Aswath Nagar, Marathahalli",12.9607115,77.7017493,Clinic,4.4,Fitness Fanatics
560037.0,"Spice Garden Layout, Lakshminarayana Pura, Marathahalli",Bengaluru,"#S1-S2, Spice Garden Complex, Spice Garden Compound Rd","Spice Garden Layout, Lakshminarayana Pura, Marathahalli",12.957251,77.708804,Clinic,4.2,Body & Soul Fitness Center - Gym & Training Center
560037.0,"Marathahalli Village, Marathahalli",Bengaluru,"XM3X+J6W, Tulsi Theater Rd","Marathahalli Village, Marathahalli",12.9541098,77.6980631,Clinic,4.0,International Fitness Gym
560037.0,"Aswath Nagar, Marathahalli",Bengaluru,"No.41, 2nd Floor, 1st Main, 2nd Cross Rd","Aswath Nagar, Marathahalli",12.9578342,77.7016472,Clinic,4.4,Gold Star Fitness
560037.0,"Sector 3, Marathahalli",Bengaluru,XM5M+5XG,"Sector 3, Marathahalli",12.9579359,77.6849488,Park,4.4,Quarters Park
560037.0,"Hal Quarters, Sanjay Nagar, Marathahalli",Bengaluru,"GBJ-218, 2nd Main Rd","Hal Quarters, Sanjay Nagar, Marathahalli",12.9603457,77.6920777,Park,4.1,Gbj Park
560037.0,"Doddanekundi, Doddanekkundi",Bengaluru,"98, Service Rd","Doddanekundi, Doddanekkundi",12.9685893,77.7020908,Park,3.8,BBMP Park
560037.0,"Lakshminarayana Pura, AECS Layout, Munnekollal",Bengaluru,"201,C-30 Deepam Nivas, Spice spring layout, Munnekolala, Marathahalli post","Lakshminarayana Pura, AECS Layout, Munnekollal",12.9593801,77.7094893,Park,4.5,Munnekolala park gate
560037.0,"AECS Layout - D Block, AECS Layout, Brookefield",Bengaluru,"XP65+QR9, Rd Around The Park","AECS Layout - D Block, AECS Layout, Brookefield",12.9619244,77.7096164,Park,4.2,Nisarga Park
560037.0,"AECS Layout - D Block, AECS Layout, Marathahalli",Bengaluru,"1342, 60 Feet Rd","AECS Layout - D Block, AECS Layout, Marathahalli",12.9624282,77.7137024,Park,4.1,AECS Layout Park
